10,```python\nfrom fractions import Fraction\n\ndef calculate_lanterns():\n    remaining_lanterns = Fraction(15)\n    hung_lanterns = Fraction(26)\n    total_lanterns = hung_lanterns + remaining_lanterns\n    return total_lanterns\n\nprint(calculate_lanterns())\n```
11,```python\nfrom fractions import Fraction\n\n# 定义100张白纸的厚度（厘米）\nthickness_100 = Fraction(10.5)\n\n# 计算100张白纸的厚度（厘米）\nthickness_10 = thickness_100 * Fraction(100)\n\n# 转换为毫米\nthickness_mm = thickness_10 * Fraction(10)\n\n# 输出最终结果\nprint(thickness_mm)\n```
12,```python\nfrom fractions import Fraction\n\n# 总共需要生产的服装数量\ntotal_clothes = Fraction(1640)\n\n# 已经生产的服装数量\nproduced_clothes = total_clothes - Fraction(200)\n\n# 已经生产的天数\ndays_produced = Fraction(18)\n\n# 平均每天生产的服装数量\naverage_production = produced_clothes / days_produced\n\nprint(average_production)\n```
13,```python\nfrom fractions import Fraction\n\n# 定义变量\ncorn_per_bear = Fraction(8)  # 每只小熊收获的玉米\nnumber_of_bears = Fraction(7)  # 小熊的数量\n\n# 计算总玉米数\ntotal_corn = corn_per_bear * number_of_bears\n\n# 输出结果\nprint(total_corn)\n```
14,"```python\nfrom fractions import Fraction\n\n# 妈妈9小时做27个零件，计算每小时做的零件数\nparts_per_hour = Fraction(27, 9)\n\n# 再做3小时全部做完，计算再做的零件数\nadditional_parts = parts_per_hour * 3\n\n# 计算妈妈一共要做多少个零件\ntotal_parts = additional_parts + 27\n\n# 输出最终结果\nprint(total_parts)\n```"
15,```python\nfrom fractions import Fraction\n\n# 定义每分钟打字数\nwords_per_minute = Fraction(908)\n\n# 定义时间（分钟）\ntime_minutes = Fraction(9)\n\n# 计算总字数\ntotal_words = words_per_minute * time_minutes\n\n# 输出结果\nprint(total_words)\n```
16,```python\nfrom fractions import Fraction\n\n# 定义布的总长度和每套衣服所需的布长\ntotal_length = Fraction(41)\nper_clothing_set_length = Fraction(2.5)\n\n# 计算最多可以做多少套衣服\nmax_clothing_sets = total_length // per_clothing_set_length\n\n# 输出最终结果\nprint(max_clothing_sets)\n```
17,```python\nfrom fractions import Fraction\n\n# 定义输入的错误结果\nwrong_result = Fraction('23.9')\n\n# 定义被减数\nminuend = Fraction('42.6')\n\n# 定义错误的对齐方式，即末尾对齐，所以错误的减数末尾有0\nwrong_subtrahend = minuend / 10\n\n# 计算错误的减数\nwrong_subtrahend = wrong_result * 10\n\n# 计算正确的减数\ncorrect_subtrahend = minuend - wrong_subtrahend\n\n# 计算正确的结果\ncorrect_result = minuend - correct_subtrahend\n\n# 输出最终结果\nprint(correct_result)\n```
18,"```python\nfrom fractions import Fraction\n\ndef calculate_total_amount(principal, rate, years):\n    # 将年利率转换为分数\n    rate_fraction = Fraction(rate) / 100\n    # 计算利息\n    interest = principal * rate_fraction * years\n    # 计算本金和利息总额\n    total_amount = principal + interest\n    return total_amount\n\n# 初始本金\nprincipal = Fraction(300)\n# 年利率\nannual_rate = Fraction('3.75')\n# 存款年限\nyears = Fraction(2)\n\n# 计算到期后得到的本金和利息总额\ntotal_amount = calculate_total_amount(principal, annual_rate, years)\n\n# 输出最终结果\nprint(total_amount)\n```"
19,"```python\nfrom fractions import Fraction\n\ndef main():\n    total_roses = Fraction(388)\n    roses_per_bundle = Fraction(36)\n    bundles = total_roses // roses_per_bundle\n    print(bundles)\n\nif __name__ == ""__main__"":\n    main()\n```"
20,```python\nfrom fractions import Fraction\n\n# 定义售价和瓶数\nprice_per_bottle = Fraction(45)\ntotal_bottles = Fraction(15)\n\n# 小丽买的瓶数\nbottles_bought = Fraction(4)\n\n# 计算小丽需要支付的钱\nmoney_paid = price_per_bottle * bottles_bought\n\n# 输出最终结果\nprint(money_paid)\n```
21,"```python\nfrom fractions import Fraction\n\ndef main():\n    total_people = Fraction(245)\n    capacity_large_bus = Fraction(50)\n    capacity_medium_bus = Fraction(30)\n    \n    # 计算大客车需要的数量\n    large_buses_needed = total_people / capacity_large_bus\n    \n    # 因为需要整数辆客车，所以向上取整\n    large_buses_needed = large_buses_needed.numerator // large_buses_needed.denominator + (large_buses_needed.numerator % large_buses_needed.denominator != 0)\n    \n    # 输出结果\n    print(large_buses_needed)\n\nif __name__ == ""__main__"":\n    main()\n```"
22,```python\nfrom fractions import Fraction\n\n# 定义花费和剩余的钱\ncost = Fraction(28)\nremaining = Fraction(72)\n\n# 计算总金额\ntotal = cost + remaining\n\n# 输出最终结果\nprint(total)\n```
23,```python\nfrom fractions import Fraction\n\n# 六（一）班人数\nclass_one_students = Fraction(28)\n# 六（一）班比六（二）班少去的人数\ndifference = Fraction(12)\n\n# 假设六（二）班人数为 x，则六（一）班人数为 x - difference\n# 根据题意，x - difference = 28\n# 解方程 x = 28 + difference\nclass_two_students = class_one_students + difference\n\n# 两个班共去了多少人\ntotal_students = class_one_students + class_two_students\n\nprint(total_students)\n```
24,```python\nfrom fractions import Fraction\n\n# 设妈妈带的钱为x元\nx = Fraction('1')  # 用分数表示未知数，假设x为1，方便计算\n\n# 用一半的钱买上衣，剩下的一半是x/2\nremaining_after_clothing = x / 2\n\n# 用余下的一半还12元为小明买书，此时剩下的钱是remaining_after_clothing - 12\nremaining_after_books = remaining_after_clothing - Fraction('12')\n\n# 此时还剩下138元，所以方程为 remaining_after_books = 138\n# 解方程求x\nx = 138 / (Fraction('1/2') - Fraction('12'))\n\n# 输出最终结果\nprint(x)\n```
25,"```python\nfrom fractions import Fraction\n\n# 定义桶装香油的重量和每个瓶子装的重量\nbucket_weight = Fraction(40)\nbottle_weight = Fraction(3, 4)\n\n# 计算需要的瓶子数量\nnum_bottles = bucket_weight / bottle_weight\n\n# 输出最终结果\nprint(num_bottles)\n```"
26,"```python\nfrom fractions import Fraction\n\ndef solve_students():\n    # 设学生人数为x，书的数量为y\n    # 根据题意，有以下两个方程：\n    # y = 5x + 8\n    # y = 7x - 30\n    # 通过解方程组求解x\n\n    # 方程1：y = 5x + 8\n    # 方程2：y = 7x - 30\n    # 将方程1和方程2相等得到：\n    # 5x + 8 = 7x - 30\n    # 解得：2x = 38\n    # x = 19\n\n    # 使用分数进行计算\n    x = Fraction(38, 2)\n\n    return x\n\n# 输出最终结果\nprint(solve_students())\n```"
27,"```python\nfrom fractions import Fraction\n\n# 定义长和宽\nlength = Fraction(12)\nwidth = Fraction(4)\n\n# 计算三个长方形的总面积\ntotal_area = length * width * 3\n\n# 正方形的边长等于三个长方形的总面积的平方根\nside_length = total_area ** Fraction(1, 2)\n\n# 计算正方形的周长\nperimeter = 4 * side_length\n\n# 输出最终结果\nprint(perimeter)\n```"
28,"```python\nfrom fractions import Fraction\n\n# 小汽车车轮的直径\ndiameter_small_car = Fraction(1, 2)  # 0.5米转换为分数\n\n# 吉普车车轮的直径比小汽车的大1/5\nincrease_ratio = Fraction(1, 5)\ndiameter_jump = diameter_small_car + diameter_small_car * increase_ratio\n\n# 圆周长公式 C = π * d\npi = Fraction(314, 100)  # π取3.14\ncircumference_jumper = pi * diameter_jump\n\n# 输出吉普车车轮滚动一圈行驶的距离\nprint(float(circumference_jumper))  # 输出结果为小数形式\n```"
29,```python\nfrom fractions import Fraction\n\n# 定义每箱苹果的重量\nweight_per_box = Fraction(25)\n\n# 定义卖出的箱数\nnumber_of_boxes = Fraction(78)\n\n# 计算总重量\ntotal_weight = weight_per_box * number_of_boxes\n\n# 输出最终结果\nprint(total_weight)\n```
30,```python\nfrom fractions import Fraction\n\n# 定义变量\ntotal_harvest = Fraction(86.4)  # 总耕地面积\ntotal_tractors = Fraction(6)    # 拖拉机数量\ntotal_hours = Fraction(4)       # 总工作小时数\n\n# 计算平均每台拖拉机每小时耕地面积\naverage_harvest_per_tractor_per_hour = total_harvest / (total_tractors * total_hours)\n\n# 输出结果\nprint(average_harvest_per_tractor_per_hour)\n```
31,```python\nfrom fractions import Fraction\n\n# 计划每时加工的零件数\nplan_per_hour = Fraction(60)\n\n# 计划完成任务所需的时间\nplan_time = Fraction(8)\n\n# 实际完成任务所需的时间\nactual_time = plan_time - Fraction(2)\n\n# 计算实际平均每时加工的零件数\nactual_per_hour = (plan_time * plan_per_hour) / actual_time\n\nprint(actual_per_hour)\n```
32,```python\nfrom fractions import Fraction\n\n# 每排人数\npeople_per_row = Fraction(12)\n\n# 原有的排数\noriginal_rows = Fraction(3)\n\n# 总人数\ntotal_people = people_per_row * original_rows\n\n# 新的排数\nnew_rows = Fraction(4)\n\n# 新的每排人数\nnew_people_per_row = total_people / new_rows\n\nprint(new_people_per_row)\n```
33,```python\nfrom fractions import Fraction\n\n# 定义每个班的组数\ngroups_per_class = Fraction(4)\n\n# 定义每组的人数\npeople_per_group = Fraction(12)\n\n# 定义班级数量\nnumber_of_classes = Fraction(15)\n\n# 计算总人数\ntotal_people = number_of_classes * groups_per_class * people_per_group\n\n# 输出最终结果\nprint(total_people)\n```
34,```python\nfrom fractions import Fraction\n\n# 定义长方形的长和宽\nlength = Fraction(18)\nwidth = Fraction(15)\n\n# 最大的正方形的边长为宽的长度\nside_length = width\n\n# 计算剩余的长方形的长和宽\nremaining_length = length - side_length\nremaining_width = width\n\n# 计算剩余长方形的周长\nremaining_perimeter = 2 * (remaining_length + remaining_width)\n\n# 输出最终结果\nprint(remaining_perimeter)\n```
35,"```python\nfrom fractions import Fraction\n\n# 已修的公路长度\nalready_repaired = Fraction(3, 5)\n\n# 剩下的比已修的少1/4千米\nless_than_repaired = Fraction(1, 4)\n\n# 剩下的公路长度\nremaining = already_repaired - less_than_repaired\n\n# 公路全长\ntotal_length = already_repaired + remaining\n\n# 输出最终结果\nprint(total_length)\n```"
36,```python\nfrom fractions import Fraction\n\n# 初始乘客数\ninitial_passengers = Fraction(205)\n# 下船乘客数\noff_passengers = Fraction(79)\n# 上船乘客数\non_passengers = Fraction(125)\n\n# 计算最终乘客数\nfinal_passengers = initial_passengers - off_passengers + on_passengers\n\n# 输出最终结果\nprint(final_passengers)\n```
37,```python\nfrom fractions import Fraction\n\n# 定义人数\ntotal_people = Fraction(32 + 7)  # 刘老师和32名同学共39人\n\n# 定义每辆车可坐的人数\npeople_per_car = Fraction(7)\n\n# 计算至少需要租多少辆车\ncars_needed = total_people / people_per_car\n\n# 由于车辆数必须是整数，所以需要向上取整\ncars_needed = cars_needed.numerator // cars_needed.denominator + (cars_needed.numerator % cars_needed.denominator > 0)\n\nprint(cars_needed)\n```
38,"```python\nfrom fractions import Fraction\n\n# 初始大米量\ninitial_rice = Fraction(3, 4)\n\n# 吃掉的大米量\neaten_rice = Fraction(3, 20)\n\n# 运来的大米量\nadded_rice = Fraction(1, 3)\n\n# 计算当前仓库里的大米量\ncurrent_rice = initial_rice - eaten_rice + added_rice\n\n# 输出最终结果\nprint(current_rice)\n```"
39,```python\nfrom fractions import Fraction\n\n# 定义上衣的价格\nshirt_price = Fraction(60)\n\n# 定义长裤比上衣贵的价格\npants_extra = Fraction(16)\n\n# 计算长裤的价格\npants_price = shirt_price + pants_extra\n\n# 定义裙子比长裤便宜的价格\nskirt_extra = Fraction(28)\n\n# 计算裙子的价格\nskirt_price = pants_price - skirt_extra\n\n# 输出最终结果\nprint(skirt_price)\n```
40,```python\nfrom fractions import Fraction\n\n# 定义游泳池的长度\npool_length = Fraction(100)\n\n# 小明游了两个来回，即两个方向\nround_trips = Fraction(2)\n\n# 每个来回是两倍的游泳池长度\ntotal_distance = pool_length * round_trips * Fraction(2)\n\n# 输出最终结果\nprint(total_distance)\n```
41,"```python\nfrom fractions import Fraction\n\ndef calculate_perimeter(side_length):\n    return 4 * side_length\n\nside_length = Fraction(6, 1)\nperimeter = calculate_perimeter(side_length)\n\nprint(perimeter)\n```"
42,```python\nfrom fractions import Fraction\n\n# 定义价格和数量\nprice_per_book = Fraction(6)\nbooks_per_package = Fraction(12)\ntotal_money = Fraction(500)\n\n# 计算最多可以买多少包\nmax_packages = total_money // books_per_package\n\n# 输出结果\nprint(max_packages)\n```
43,```python\nfrom fractions import Fraction\n\ndef calculate_seats():\n    seats_per_set = Fraction(2)\n    total_sets = Fraction(250)\n    total_seats = seats_per_set * total_sets\n    return total_seats\n\nprint(calculate_seats())\n```
44,```python\nfrom fractions import Fraction\n\n# 定义每箱可口可乐的瓶数\nbottles_per_box = Fraction(24)\n\n# 定义每瓶的价格\nprice_per_bottle = Fraction(4)\n\n# 定义爸爸拿的钱\nmoney_taken = Fraction(100)\n\n# 计算每箱的总价格\ntotal_price_per_box = bottles_per_box * price_per_bottle\n\n# 计算剩余的钱\nremaining_money = money_taken - total_price_per_box\n\n# 输出最终结果\nprint(remaining_money)\n```
45,"```python\nfrom fractions import Fraction\n\n# 定义垃圾的总重量和汽车的载重量\ntotal_weight = Fraction(89)\ncar_capacity = Fraction(5.5)\n\n# 计算需要多少辆汽车\n# 使用向上取整的方法，因为即使一辆车满载也需要一辆车\ndef ceil_division(numerator, denominator):\n    return (numerator + denominator - 1) // denominator\n\nnumber_of_cars = ceil_division(total_weight, car_capacity)\n\n# 输出最终结果\nprint(number_of_cars)\n```"
46,```python\nfrom fractions import Fraction\n\n# 定义白羊的数量\nwhite_sheep = Fraction(30)\n\n# 计算黑羊的数量\nblack_sheep = white_sheep * Fraction(3) + Fraction(5)\n\n# 输出黑羊的数量\nprint(black_sheep)\n```
47,```python\nfrom fractions import Fraction\n\ndef calculate_ticket_cost():\n    num_students = Fraction(36)\n    ticket_price = Fraction(8)\n    total_cost = num_students * ticket_price\n    return total_cost\n\nprint(calculate_ticket_cost())\n```
48,```python\nfrom fractions import Fraction\n\n# 定义初始数量\ntotal_books = Fraction(900)\n\n# 定义上午和下午卖出的数量\nmorning_sold = Fraction(534)\nafternoon_sold = Fraction(326)\n\n# 计算剩余数量\nremaining_books = total_books - morning_sold - afternoon_sold\n\n# 输出最终结果\nprint(remaining_books)\n```
49,```python\nfrom fractions import Fraction\n\n# 定义原价和现价\noriginal_price = Fraction(858)\ncurrent_price = Fraction(578)\n\n# 计算便宜的金额\ndiscount = original_price - current_price\n\n# 输出最终结果\nprint(discount)\n```
50,```python\nfrom fractions import Fraction\n\n# 第一组人数和每人折纸花数量\ngroup1_people = Fraction(14)\ngroup1_flowers_per_person = Fraction(22)\n\n# 第二组总折纸花数量\ngroup2_total_flowers = Fraction(348)\n\n# 计算第一组折纸花总数\ngroup1_total_flowers = group1_people * group1_flowers_per_person\n\n# 计算两组总共折纸花数量\ntotal_flowers = group1_total_flowers + group2_total_flowers\n\n# 输出最终结果\nprint(total_flowers)\n```
51,"```python\nfrom fractions import Fraction\n\ndef main():\n    total_students = Fraction(42)\n    max_people_per_boat = Fraction(5)\n    \n    # 计算至少需要租几条船\n    boats_needed = (total_students + max_people_per_boat - 1) // max_people_per_boat\n    \n    # 输出结果\n    print(boats_needed)\n\nif __name__ == ""__main__"":\n    main()\n```"
52,```python\nfrom fractions import Fraction\n\n# 定义上衣和裤子的价格\nprice_shirt = Fraction(135)\nprice_pants = Fraction(55)\n\n# 定义捐助的套数\nnumber_of_sets = Fraction(40)\n\n# 计算总价格\ntotal_price = (price_shirt + price_pants) * number_of_sets\n\n# 输出最终结果\nprint(total_price)\n```
53,```python\nfrom fractions import Fraction\n\n# 定义儿童票的价格\nticket_price = Fraction(8)\n\n# 定义学生人数\nnum_students = Fraction(35)\n\n# 计算总费用\ntotal_cost = ticket_price * num_students\n\n# 输出最终结果\nprint(total_cost)\n```
54,"```python\nfrom fractions import Fraction\n\ndef calculate_boxes(total_balls, balls_per_box):\n    return total_balls / balls_per_box\n\ntotal_balls = Fraction(7008)\nballs_per_box = Fraction(9)\n\nresult = calculate_boxes(total_balls, balls_per_box)\nprint(result)\n```"
55,```python\nfrom fractions import Fraction\n\ndef calculate_perimeter(side_length):\n    return 4 * side_length\n\nside_length = Fraction(30)\nperimeter = calculate_perimeter(side_length)\n\nprint(perimeter)\n```
56,```python\nfrom fractions import Fraction\n\n# 定义兔子总数\ntotal_rabbits = Fraction(538)\n\n# 定义上个月出售的兔子数量\nsold_last_month = Fraction(168)\n\n# 定义本月出售的兔子数量\nsold_this_month = Fraction(228)\n\n# 计算剩余的兔子数量\nremaining_rabbits = total_rabbits - sold_last_month - sold_this_month\n\n# 输出最终结果\nprint(remaining_rabbits)\n```
57,"```python\nfrom fractions import Fraction\n\n# 定义篮球的单价\nprice_per_basketball = Fraction(975, 25)\n\n# 计算125个篮球的总价格\ntotal_price_for_125_basketballs = price_per_basketball * 125\n\n# 输出最终结果\nprint(total_price_for_125_basketballs)\n```"
58,```python\nfrom fractions import Fraction\n\ndef calculate_residents():\n    buildings = Fraction(6)\n    floors_per_building = Fraction(26)\n    residents_per_floor = Fraction(8)\n    \n    total_residents = buildings * floors_per_building * residents_per_floor\n    return total_residents\n\nprint(calculate_residents())\n```
59,```python\nfrom fractions import Fraction\n\n# 已知信息\ntime_for_1_third = Fraction(3)  # 3小时打印了全文的1/3\ntotal_time = Fraction(1)  # 打印全文所需时间\n\n# 计算打印全文所需时间\n# 由于1/3需要3小时，所以打印完整1需要的时间为 3小时的3倍\ntotal_time_needed = time_for_1_third * 3\n\n# 输出结果\nprint(total_time_needed)\n```
60,"```python\nfrom fractions import Fraction\n\n# 定义布料总量和每套衣服所需的布料量\ntotal_cloth = Fraction(22, 10)  # 2.2米布料\ncloth_per_suit = Fraction(22, 10)  # 每套衣服所需的布料量\n\n# 计算可以做多少套衣服\nnumber_of_suits = total_cloth / cloth_per_suit\n\n# 输出最终结果\nprint(number_of_suits)\n```"
61,"```python\nfrom fractions import Fraction\n\ndef main():\n    # 定义各种书的数量\n    连环画数量 = Fraction(686)\n    科技书数量 = Fraction(201)\n    文艺书数量 = Fraction(314)\n    \n    # 计算三种书的总数\n    总数量 = 连环画数量 + 科技书数量 + 文艺书数量\n    \n    # 输出最终结果\n    print(总数)\n\nif __name__ == ""__main__"":\n    main()\n```"
62,```python\nfrom fractions import Fraction\n\n# 小华家离学校的距离\ndistance_xiaohua = Fraction(500)\n# 小青家离学校的距离\ndistance_xiaogeng = Fraction(800)\n\n# 两家相距的距离\ntotal_distance = distance_xiaohua + distance_xiaogeng\n\nprint(total_distance)\n```
63,```python\nfrom fractions import Fraction\n\n# 已看页数\npages_read = Fraction(18)\n\n# 剩下的页数是已看页数的40倍\npages_remaining = pages_read * Fraction(40)\n\n# 这本书一共有多少页\ntotal_pages = pages_read + pages_remaining\n\nprint(total_pages)\n```
64,```python\nfrom fractions import Fraction\n\n# 每月电费\nmonthly_fee = Fraction(98)\n\n# 年度月数\nmonths_in_year = Fraction(12)\n\n# 计算去年总电费\ntotal_fee = monthly_fee * months_in_year\n\n# 输出结果\nprint(total_fee)\n```
65,"```python\nfrom fractions import Fraction\n\n# 定义每月用电量和每度电的价格\nmonthly_electricity_usage = Fraction(98)\nprice_per_unit = Fraction(6, 10)  # 6角钱转换为元\n\n# 计算去年总电费\ntotal_cost = monthly_electricity_usage * price_per_unit\n\n# 输出最终结果\nprint(total_cost)\n```"
66,```python\nfrom fractions import Fraction\n\n# 定义初始金额、存期和利率\ninitial_amount = Fraction(12000)\nyears = Fraction(3)\ninterest_rate = Fraction('3.33') / Fraction(100)\n\n# 计算利息\ninterest = initial_amount * years * interest_rate\n\n# 计算到期后总金额\ntotal_amount = initial_amount + interest\n\n# 输出最终结果\nprint(total_amount)\n```
67,```python\nfrom fractions import Fraction\n\n# 定义路的总长度（千米），转换为米\ntotal_length_km = Fraction(6)\ntotal_length_m = total_length_km * Fraction(1000)\n\n# 定义已经修的天数和每天修的米数\ndays_worked = Fraction(35)\ndaily_work_m = Fraction(160)\n\n# 计算已经修的米数\ncompleted_work_m = days_worked * daily_work_m\n\n# 计算剩余未修的米数\nremaining_work_m = total_length_m - completed_work_m\n\n# 输出最终结果\nprint(remaining_work_m)\n```
68,```python\nfrom fractions import Fraction\n\n# 每层书架的书本数\nbooks_per_floor = Fraction(70)\n\n# 每个书架的层数\nfloors_per_shelf = Fraction(4)\n\n# 书架的数量\ntotal_shelves = Fraction(12)\n\n# 计算总共的书本数\ntotal_books = books_per_floor * floors_per_shelf * total_shelves\n\n# 输出最终结果\nprint(total_books)\n```
69,```python\nfrom fractions import Fraction\n\n# 定义香蕉的总箱数和每箱重量\nbanana_boxes = Fraction(17)\nbanana_weight_per_box = Fraction(15)\n\n# 计算香蕉的总重量\nbanana_total_weight = banana_boxes * banana_weight_per_box\n\n# 苹果是香蕉的3倍\napple_weight_per_box = banana_total_weight / Fraction(3)\n\n# 计算苹果的总重量\napple_total_weight = apple_weight_per_box * banana_boxes\n\n# 输出苹果的总重量\nprint(apple_total_weight)\n```
70,```python\nfrom fractions import Fraction\n\n# 定义初始数据\ntotal_area = Fraction(62.4)  # 总面积\narea_replaced = Fraction(20.8)  # 前5天收割的面积\ndays_replaced = Fraction(5)  # 前5天收割的天数\n\n# 计算每天收割的面积\narea_per_day = area_replaced / days_replaced\n\n# 计算剩余面积\nremaining_area = total_area - area_replaced\n\n# 计算剩余面积需要的天数\nremaining_days = remaining_area / area_per_day\n\n# 输出最终结果\nprint(remaining_days)\n```
71,"```python\nfrom fractions import Fraction\n\n# 定义单辆活动板房建材的重量\nsingle_weight = Fraction(48.8, 12)\n\n# 计算12辆活动板房建材的总重量\ntotal_weight = single_weight * 12\n\n# 输出最终结果\nprint(total_weight)\n```"
72,```python\nfrom fractions import Fraction\n\n# 定义衣服的单价和捐助的数量\nprice_per_set = Fraction(165)\nnumber_of_sets = Fraction(40)\n\n# 计算总金额\ntotal_amount = price_per_set * number_of_sets\n\n# 输出最终结果\nprint(total_amount)\n```
73,"```python\nfrom fractions import Fraction\n\n# 第一天看了全书的3/8\nfirst_day = Fraction(3, 8)\n\n# 第二天比第一天多看了全书的1/8\nsecond_day_extra = Fraction(1, 8)\n\n# 第二天看了全书的1/8\nsecond_day = first_day + second_day_extra\n\n# 两天共看了全书的几分之几\ntotal = first_day + second_day\n\n# 输出最终结果\nprint(total)\n```"
74,```python\nfrom fractions import Fraction\n\n# 已知刘丽婕3天看了75页\npages_read_in_3_days = Fraction(75)\ndays_read_in_3_days = Fraction(3)\n\n# 计算每天看的页数\npages_per_day = pages_read_in_3_days / days_read_in_3_days\n\n# 剩余的天数\nremaining_days = Fraction(5)\n\n# 计算剩余天数内需要看的页数\npages_remaining = pages_per_day * remaining_days\n\n# 计算这本书的总页数\ntotal_pages = pages_read_in_3_days + pages_remaining\n\n# 输出最终结果\nprint(total_pages)\n```
75,```python\nfrom fractions import Fraction\n\n# 总长度\ntotal_length = Fraction(200)\n\n# 总天数\ntotal_days = Fraction(25)\n\n# 甲队每天铺的距离\na_daily_distance = Fraction(4.2)\n\n# 甲队总共铺的距离\na_total_distance = a_daily_distance * total_days\n\n# 乙队总共铺的距离\nb_total_distance = total_length - a_total_distance\n\n# 乙队每天铺的距离\nb_daily_distance = b_total_distance / total_days\n\nprint(b_daily_distance)\n```
76,```python\nfrom fractions import Fraction\n\n# 定义车轮的直径（单位：厘米）\ndiameter_cm = Fraction(40)\n\n# 定义钢丝的长度（单位：米），转换为厘米\nwire_length_cm = Fraction(314)\n\n# 计算车轮的周长（单位：厘米）\ncircumference_cm = diameter_cm * Fraction(3.14)\n\n# 将钢丝长度转换为厘米\nwire_length_cm = wire_length_cm * Fraction(100)\n\n# 计算车轮需要转动的圈数\nturns = wire_length_cm / circumference_cm\n\n# 输出最终结果\nprint(turns)\n```
77,"```python\nfrom fractions import Fraction\n\n# 第一天修的全长比例\nday1 = Fraction(3, 20)\n# 第二天修的全长比例\nday2 = Fraction(1, 5)\n# 第三天修的全长比例等于前两天修的总和\nday3 = day1 + day2\n# 剩下的全长比例\nremaining = 1 - day1 - day2 - day3\n\nprint(remaining)\n```"
