249,9
250,3.1
251,60
252,3162
253,1260
254,95
255,6000
256,1536
257,7
258,490
259,5
260,2700
261,120.875
262,35.583
263,192
264,4.8
265,6
266,11
267,276
268,26
269,94
270,25000
271,12300
272,7.5
273,20
274,520
275,1355
276,289
277,5.4
278,32
279,750
280,48
281,8
282,6
283,736
284,64
285,18
286,240
287,579
288,3.96
289,22500
290,944
291,5
292,8
293,546
294,16
295,21
296,5280
297,10
298,4
299,91
300,224
301,27
302,8
303,8
304,81
305,314
306,36
307,20
308,50
309,35
310,102.8
311,450
312,31
313,2
314,36
315,60
316,4
317,324
318,60
319,20
320,8
321,432
322,1
323,21
324,1
325,6
326,3450
327,71.25
328,890
329,4
330,10525
331,434000
332,160000
333,300
334,4
335,1344
336,15
337,27
338,1
339,10
340,62.5
341,90
342,21
343,7
344,60
345,48
346,48
347,5
348,425
349,12
350,0.32
351,600
352,465
353,1588
354,168
355,140
356,165.5
357,3
358,25000
359,4
360,11310
361,1256
362,45
363,9
364,27.5
365,540
366,1
367,32
368,1
369,209
370,150
371,242
372,9
373,7
374,36
375,1350
376,591
377,360
378,4429
379,1
380,70
381,43
382,2
383,624
384,56375
385,90
386,60
387,65.94
388,300
389,19
390,15
391,1260
392,768
393,800
394,384
395,1150
396,450
397,11
398,6592
399,13
400,1656
401,136
402,864
403,9
404,1175
405,32
406,60
407,4
408,2
409,3.14
410,12
411,5
412,1
413,800
414,10
415,258
416,55
417,40
418,1320
419,20
420,2
421,500
422,303
423,102.5
424,1.12
425,14.32
426,1.8
427,480
428,108
429,2000
430,580
431,1280
432,384
433,112
434,12960
435,31
436,408
437,44
438,1.275
439,6300
440,1
441,45
442,410
443,87.5
444,64
445,765
446,3
447,0.45
448,20
449,1920
450,1036
451,68
452,38.5
453,10
454,30
455,133
456,1080
457,0.2
458,76
459,390
460,24
461,2400
462,32
463,816
464,12
465,1710
466,330
467,246
468,21
469,30
470,12
471,24
472,700
473,125.6
474,6
475,21
476,534
477,10
478,1152
479,33
480,32
481,133
482,3
483,3
484,30
485,80
486,132
487,216
488,15
489,1204
490,4
491,96
492,260
493,44.72
494,440
495,2046
496,10800000
497,1440
498,100
499,1344
500,272
501,1555
502,320
503,750
504,889
505,639
506,450
507,700
508,188.4
509,78
510,13200
511,14
512,3
513,3.5
514,120
515,55
516,786
517,3.14
518,2
519,322
520,5
521,8
522,355
523,1800
524,3
525,100
526,340
527,100
528,30
529,10
530,120
531,4
532,150
533,52.65
534,6
535,4.5
536,1.44
537,21
538,7
539,144
540,270
541,100
542,216
543,1350
544,44
545,120
546,3
547,84
548,10
549,108
550,1730
551,25
552,360
553,9
554,1100
555,600
556,11
557,33
558,9π/4
559,50.24
560,17
561,6
562,5
563,90
564,47
565,60
566,840
567,147
568,560
569,1850
570,266
571,16.8
572,10700
573,24
574,7500
575,45
576,5
577,1.92
578,150
579,240
580,1960
581,4
582,348.6
583,576
584,8
585,12
586,11
587,33
588,50
589,240
590,79
591,16
592,30
593,40
594,10
595,16
596,0.45
597,930
598,192
599,20000
600,1274
601,12.5
602,15
603,100
604,240
605,2
606,2
607,60
608,5
609,62
610,90
611,18
612,696
613,180
614,9.6
615,117000
616,97.20
617,40
618,28260
619,90
620,89.4
621,50
622,80
623,114
624,196
625,15
626,550
627,5
628,3
629,36
630,3
631,314
632,3
633,2000
634,897
635,36
636,6.25
637,75
638,99
639,60
640,10
641,120
642,45
643,32
644,1350
645,23
646,6
647,80
648,4.3
649,30
650,340
651,60
652,11
653,16
654,0.98
655,49
656,8.7
657,392
658,1.5
659,190
660,20
661,1200
662,950
663,75
664,60
665,1094.5
666,50
667,500
668,7
669,3600
670,40
671,490
672,38
673,53.33
674,5
675,4
676,8
677,6
678,98
679,96
680,6
681,460
682,120
683,450
684,42
685,40
686,3360
687,50
688,36
689,30
690,320
691,1500
692,81
693,12
694,30
695,550
696,16
697,20
698,31
699,60
700,300
701,72
702,5
703,7.5
704,3
705,2
706,44
707,5
708,20
709,66
710,320
711,57
712,24000
713,0.3
714,10
715,500
716,240
717,384
718,28
719,36
720,15
721,0.75
722,135
723,80
724,76
725,425
726,500
727,117
728,150
729,35
730,120
731,30
732,32
733,100
734,295
735,13.5
736,12
737,2
738,70
739,160
740,95
741,2.5
742,1
743,5
744,500
745,160
746,50
747,156
748,10
749,324
750,53
751,76
752,20
753,11
754,23.75
755,250
756,5
757,128
758,3
759,5
760,62.5
761,120
762,191.54
763,192.4
764,67
765,400
766,1944
767,2.16
768,2000
769,10
770,851
771,120
772,102.5
773,75.5
774,3000
775,12
776,4
777,60
778,420
779,4
780,5
781,6880
782,2000
783,5
784,117
785,156
786,4
787,4.5
788,255
789,240
790,0.98
791,486
792,612.5
793,35
794,72.09
795,2450
796,8
797,50
798,2
799,360
800,28.4
801,55
802,64
803,294
804,14.857
805,25.6
806,500
807,104
808,1.25
809,4.1667
810,7.8
811,7
812,20
813,78.5
814,50
815,4400
816,2000
817,10
818,33
819,90
820,65.5
821,600
822,88
823,12
824,50.24
825,1050
826,14620
827,2
828,120
829,40
830,29
831,160
832,54
833,45
834,280
835,480
836,45
837,512
838,44
839,22
840,12
841,1.67
842,8
843,36
844,546
845,12
846,24
847,42
848,1320
849,3
850,30
851,3300
852,41
853,18
854,20
855,31.8
856,39
857,522
858,10.5
859,11
860,21
861,180
862,48
863,2
864,24
865,11
866,2
867,17
868,33
869,100
870,13.2
871,75.6
872,9
873,62
874,48
875,5
876,10500
877,100
878,12.56
879,314
880,64
881,400
882,15
883,14
884,58
885,11
886,90
887,1.5
888,14
889,32
890,4.5
891,1458
892,49.6
893,60
894,79
895,2
896,285
897,10
898,96
899,240000
900,3840
901,207000
902,16
903,225
904,3
905,6
906,300
907,120
908,26
909,6.28
910,15
911,6.26
912,15
913,29
914,6.67
915,425
916,6280
917,141
918,94.2
919,2.9
920,200
921,3
922,2
923,100
924,400
925,104
926,96
927,260
928,30
929,2.2
930,31750
931,7800
932,120
933,72
934,7.1
935,1000
936,60
937,24
938,4.8
939,900
940,160
941,397
942,210
943,24
944,5
945,5
946,176
947,6
948,90
949,48
950,0.6
951,16
952,24
953,255
954,594
955,10
956,16
957,60
958,7692
959,1.3
960,6
961,7
962,640
963,32137
964,16
965,10.25
966,25
967,2800
968,18
969,3
970,304.4
971,9
972,3424
973,314
974,41
975,2
976,70
977,16
978,345.4
979,910
980,131.50
981,1200
982,0.0003
983,448
984,3.933
985,74
986,28
987,10
988,7
989,40
990,24
991,2760
992,581
993,700
994,3.6
995,2040
996,1
997,36
998,54
999,1
1000,0.314
1001,504
1002,260
1003,135
1004,5
1005,10
1006,50
1007,31
1008,995512
1009,5
1010,3
1011,163
1012,312.5
1013,4
1014,2
1015,10
1016,5
1017,37.5
1018,94
1019,2
1020,9
1021,67
1022,40
1023,62.8
1024,10
1025,44080
1026,16000
1027,3
1028,63
1029,88
1030,15
1031,19304
1032,8
1033,37.5
1034,224
1035,270
1036,0.108
1037,30
1038,210
1039,10
1040,4.8
1041,90
1042,2
1043,5.0
1044,30
1045,9261
1046,9
1047,36
1048,12167
1049,412.5
1050,45
1051,100
1052,240
1053,4
1054,1490
1055,0.1
1056,3
1057,216
1058,10
1059,512
1060,180
1061,11
1062,3.77
1063,3.5
1064,60
1065,80
1066,34
1067,36
1068,60
1069,45
1070,55
1071,18.75
1072,114
1073,356
1074,1
1075,4138
1076,420
1077,272
1078,3
1079,60
1080,688
1081,105
1082,25
1083,20
1084,1.3
1085,5
1086,9
1087,480
1088,4
1089,0.0144
1090,225
1091,45
1092,4875
1093,128
1094,4914
1095,9
1096,1440
1097,5
1098,18
1099,192
1100,1
1101,16
1102,354
1103,5
1104,285
1105,2
1106,200
1107,12
1108,2.25
1109,16
1110,27
1111,3
1112,7.83
1113,33.3
1114,800
1115,68
1116,500
1117,20
1118,8
1119,3
1120,15
1121,30
1122,18
1123,10
1124,16
1125,8200
1126,14
1127,40
1128,10000
1129,3
1130,0.66
1131,26
1132,28
1133,550
1134,128
1135,75
1136,30.05
1137,90
1138,480
1139,200
1140,9000
1141,27
1142,6
1143,180
1144,15
1145,4
1146,300
1147,864
1148,128
1149,20
1150,0.232
1151,100
1152,1
1153,770
1154,12
1155,180
1156,60
1157,30
1158,1154
1159,48
1160,21
1161,12
1162,20
1163,72
1164,9105
1165,6
1166,6
1167,20
1168,24.6
1169,15
1170,11.1
1171,800
1172,120
1173,30
1174,1.5
1175,98
1176,6
1177,1.5
1178,9400
1179,276
1180,9
1181,4500
1182,24
1183,36
1184,160
1185,120
1186,2
1187,200
1188,1602
1189,600
1190,3000
1191,450
1192,27
1193,56250
1194,96
1195,95
1196,15
1197,900
1198,162
1199,3.14
1200,135
1201,0.25
1202,47500000
1203,25
1204,51.0
1205,5.6
1206,18
1207,188
1208,5
1209,3
1210,384
1211,33
1212,8
1213,45
1214,6
1215,2
1216,14
1217,56
1218,46
1219,750
1220,73.33
1221,60
1222,2.25
1223,190.8
1224,150
1225,33
1226,188.4
1227,8000
1228,17
1229,200
1230,0.32
1231,3.2
1232,54
1233,512
1234,75
1235,75
1236,98
1237,135
1238,16
1239,27
1240,8
1241,10
1242,96
1243,120
1244,585
1245,4200
1246,85
1247,89
1248,56
1249,780
1250,33
1251,45
1252,35
1253,16
1254,36
1255,8
1256,30
1257,38
1258,24
1259,16
1260,90
1261,22
1262,4
1263,37
1264,6
1265,9
1266,8
1267,13
1268,23
1269,34
1270,55
1271,53
1272,30
1273,26
1274,45
1275,4
1276,72
1277,700
1278,84
1279,30
1280,81
1281,51
1282,84
1283,24
1284,48
1285,40
1286,48
1287,35
1288,27
1289,6
1290,9
1291,26
1292,26
1293,10
1294,9
1295,8
1296,1
1297,3
1298,48
1299,6
1300,10
1301,20
1302,30
1303,5
1304,6
1305,5
1306,4
1307,5
1308,50
1309,9
1310,6
1311,6
1312,4
1313,32
1314,4
1315,9
1316,85
1317,6
1318,11
1319,6
1320,7
1321,6
1322,79
1323,31
1324,28
1325,40
1326,17
1327,27
1328,20
1329,6
1330,42
1331,6
1332,76
1333,20
1334,4
1335,25
1336,54
1337,4
1338,24
1339,5
1340,73
1341,24
1342,30
1343,7
1344,24
1345,84
1346,31
1347,15
1348,6
1349,17
1350,15
1351,16
1352,56
1353,28
1354,21
1355,1.8
1356,98
1357,75.36
1358,160
1359,700
1360,90
1361,33000
1362,30000
1363,5
1364,4
1365,4
1366,20
1367,8
1368,960000
1369,120
1370,64
1371,81
1372,325
1373,60
1374,37.5
1375,0
1376,1000
1377,732
1378,9.4
1379,1.08
1380,2.7
1381,2
1382,1500
1383,162
1384,440
1385,9.225
1386,28
1387,2
1388,146
1389,5.3
1390,42
1391,30
1392,48000
1393,12
1394,40
1395,16
1396,64
1397,60
1398,95
1399,840
1400,6
1401,180
1402,640
1403,60
1404,48
1405,9
1406,23
1407,9
1408,787
1409,100
1410,139
1411,20
1412,2800
1413,40
1414,248
1415,86400
1416,300
1417,3
1418,240
1419,30
1420,53
1421,30.6
1422,33.45
1423,10.8
1424,0.008
1425,9
1426,9
1427,6
1428,588
1429,90
1430,125
1431,28
1432,6
1433,59
1434,36
1435,44.3
1436,190
1437,274
1438,196.35
1439,72
1440,15
1441,10
1442,110
1443,18
1444,18
1445,15
1446,13500
1447,200
1448,0.35
1449,4
1450,44
1451,96
1452,144
1453,307
1454,36
1455,40
1456,169
1457,31
1458,44
1459,9
1460,3600
1461,560
1462,52
1463,168
1464,10
1465,290
1466,11
1467,206
1468,8.5
1469,3.3
1470,137
1471,30
1472,10
1473,160
1474,26
1475,8
1476,50
1477,9000
1478,364
1479,16
1480,0.6
1481,264
1482,15
1483,3
1484,119
1485,4
1486,10
1487,99
1488,8
1489,56
1490,33
1491,12
1492,50
1493,7000
1494,32
1495,8
1496,5
1497,28
1498,8.08
1499,2370
1500,91
1501,3.6
1502,150
1503,30
1504,371
1505,28
1506,59
1507,1728
1508,110.4
1509,180
1510,945
1511,50
1512,320000
1513,180
1514,30
1515,32
1516,36
1517,1.55
1518,1315
1519,6
1520,90
1521,40
1522,300
1523,41
1524,13
1525,6
1526,140
1527,4.5
1528,400
1529,780
1530,1010
1531,27
1532,8
1533,520
1534,4800
1535,0.5
1536,2.5
1537,30
1538,5
1539,160
1540,128
1541,144
1542,23
1543,90
1544,12
1545,240
1546,650
1547,20
1548,1
1549,4
1550,30
1551,56
1552,3050
1553,4730
1554,8
1555,628
1556,2.26
1557,12.56
1558,1
1559,0.5
1560,1000
1561,17
1562,10
1563,24
1564,32
1565,50
1566,360
1567,8.4
1568,4767
1569,9
1570,3000
1571,3.2
1572,31.4
1573,8
1574,520
1575,60
1576,3000
1577,50
1578,210
1579,306
1580,125
1581,64
1582,125
1583,250
1584,250
1585,1700
1586,300
1587,180
1588,41
1589,960000
1590,73
1591,45
1592,108
1593,175
1594,50
1595,28
1596,46.8
1597,22
1598,8
1599,252
1600,30
1601,100
1602,40
1603,800
1604,30
1605,50
1606,1512
1607,72
1608,10
1609,50
1610,5024
1611,5024
1612,765
1613,888
1614,37.68
1615,48
1616,563
1617,50
1618,24
1619,192
1620,55
1621,210
1622,121.04
1623,120
1624,24.8
1625,23.7
1626,4
1627,2500000
1628,0.75
1629,15
1630,1600
1631,7
1632,15
1633,2
1634,8.5
1635,120000000
1636,10
1637,54
1638,24
1639,16
1640,60
1641,0.12
1642,528
1643,960
1644,110.88
1645,20000
1646,6.28
1647,12.5
1648,24
1649,9
1650,1770
1651,240
1652,10
1653,15
1654,69
1655,1256
1656,12
1657,1200
1658,31
1659,2
1660,162
1661,4
1662,15
1663,18
1664,3.2
1665,3
1666,38
1667,66
1668,625
1669,0.36
1670,3
1671,102440
1672,4800
1673,32
1674,50
1675,162
1676,720
1677,25
1678,45
1679,24500
1680,20
1681,3200
1682,142
1683,200
1684,3.6
1685,60
1686,150
1687,270
1688,250
1689,150
1690,1120
1691,4
1692,1.5
1693,40
1694,37.68
1695,576
1696,10.4
1697,3.14
1698,30
1699,8
1700,13
1701,40
1702,6.86
1703,4.9
1704,3.2
1705,0.25
1706,8
1707,6
1708,600
1709,5.5
1710,384
1711,3400
1712,66
1713,40
1714,1600
1715,9
1716,3
1717,400
1718,10
1719,720
1720,56
1721,53.56
1722,54
1723,72
1724,56.52
1725,22
1726,85
1727,50.24
1728,12
1729,360
1730,6
1731,10
1732,110
1733,37.5
1734,25
1735,50
1736,420
1737,130
1738,400
1739,520
1740,23
1741,15
1742,2.5
1743,1380
1744,45
1745,64
1746,80
1747,400
1748,384
1749,1920
1750,114
1751,340
1752,7
1753,1.44
1754,25
1755,22.5
1756,7.2
1757,300
1758,31.4
1759,166.67
1760,17
1761,192
1762,32.13
1763,519
1764,20
1765,300
1766,50
1767,10
1768,36
1769,8
1770,3
1771,140
1772,100
1773,2700
1774,12.8
1775,80.81
1776,800
1777,650
1778,22960
1779,572
1780,50
1781,9
1782,1175
1783,30
1784,67
1785,2
1786,10
1787,6
1788,952
1789,6
1790,600
1791,250
1792,20
1793,11460
1794,5
1795,22
1796,5
1797,325
1798,24
1799,500
1800,3.4
1801,15
1802,3360
1803,40
1804,200
1805,0.75
1806,7200
1807,32
1808,80
1809,8
1810,4620
1811,88
1812,20
1813,30
1814,7
1815,72
1816,9
1817,0.0125
1818,252
1819,72
1820,7040
1821,9
1822,217
1823,9
1824,4750
1825,67
1826,10
1827,5
1828,80
1829,2
1830,40
1831,3
1832,5
1833,5928
1834,272
1835,314
1836,2745
1837,3
1838,12
1839,4
1840,120
1841,2
1842,12
1843,4
1844,112
1845,20
1846,75
1847,702
1848,10
1849,3000
1850,818
1851,165
1852,35
1853,630
1854,9
1855,48
1856,900
1857,95000
1858,60
1859,14
1860,150
1861,128.9
1862,32
1863,12
1864,6
1865,49
1866,2500
1867,5
1868,9
1869,560
1870,4410
1871,30
1872,180
1873,8000
1874,50
1875,11
1876,24
1877,6
1878,126
1879,45
1880,7.11
1881,6.97
1882,6
1883,1728
1884,1088
1885,18.8
1886,10
1887,6
1888,960
1889,3
1890,16
1891,52
1892,54
1893,8
1894,80
1895,1024
1896,7.5
1897,3
1898,12
1899,480
1900,9
1901,40
1902,36
1903,2.1
1904,3
1905,108
1906,420
1907,888
1908,27
1909,15.75
1910,8.1
1911,1356
1912,12
1913,9
1914,0.148
1915,108
1916,6
1917,11
1918,16
1919,96
1920,12
1921,2000
1922,10
1923,4926
1924,13
1925,204
1926,16.4
1927,72
1928,2.25
1929,201
1930,20
1931,32000
1932,160
1933,1080
1934,250
1935,3
1936,1080
1937,3.4
1938,11
1939,40
1940,533.33
1941,4.2
1942,125.6
1943,2000
1944,12.3
1945,235
1946,605
1947,350
1948,12
1949,13
1950,20
1951,7
1952,7.5
1953,3.2
1954,4
1955,98000
1956,13
1957,217
1958,11
1959,184
1960,16
1961,0.032
1962,3740
1963,16
1964,68
1965,4
1966,565
1967,280
1968,61.62
1969,20
1970,94
1971,4.1
1972,36
1973,5.00
1974,6
1975,42
1976,3.8
1977,60
1978,150
1979,35
1980,5000
1981,3
1982,360
1983,200
1984,5
1985,42
1986,300
1987,2
1988,30
1989,2398
1990,201
1991,13
1992,5000
1993,5000
1994,22
1995,46.05
1996,8
1997,17
1998,3.5
1999,16
2000,24
2001,56
2002,10
2003,81
2004,80
2005,45
2006,65
2007,885
2008,896
2009,621
2010,5
2011,45
2012,20
2013,0.05
2014,2
2015,81
2016,15
2017,4
2018,0.4
2019,120
2020,70
2021,96
2022,100
2023,400
2024,10
2025,48.8
2026,50
2027,15
2028,4
2029,15
2030,20
2031,4
2032,62.5
2033,56
2034,8640
2035,2300
2036,648
2037,240
2038,384
2039,60
2040,2.731
2041,37.68
2042,9.42
2043,5
2044,0.0882
2045,11.5
2046,240
2047,10
2048,7
2049,20
2050,3
2051,1081
2052,1512
2053,16
2054,20
2055,96
2056,54
2057,550
2058,0.6
2059,1900000
2060,70
2061,42
2062,5400
2063,37.4
2064,24
2065,340
2066,7500
2067,32
2068,12.56
2069,315
2070,56
2071,270
2072,3000
2073,4.8
2074,22
2075,82
2076,5400
2077,4
2078,240
2079,2000
2080,2.97
2081,22
2082,35
2083,6
2084,37.5
2085,80
2086,377
2087,54
2088,90
2089,1740
2090,112
2091,108
2092,5900
2093,22500
2094,672
2095,210
2096,62.8
2097,30
2098,2
2099,28
2100,780
2101,2000
2102,20
2103,50
2104,8
2105,10
2106,40
2107,32
2108,1560
2109,2464
2110,50
2111,10
2112,88
2113,19.968
2114,64
2115,622
2116,5
2117,200
2118,1000
2119,84
2120,15
2121,88
2122,113.04
2123,7.065
2124,1.10
2125,2
2126,830
2127,99
2128,268
2129,80
2130,2.4
2131,300
2132,1040
2133,4185
2134,7
2135,140
2136,22
2137,7
2138,14
2139,12
2140,3.5
2141,2
2142,11
2143,11
2144,1
2145,9
2146,1296
2147,24
2148,19
2149,10
2150,565.2
2151,49.08
2152,4
2153,20
2154,699
2155,4
2156,3
2157,120
2158,15
2159,3.14
2160,719
2161,480
2162,720
2163,36
2164,22
2165,32.5
2166,380
2167,470
2168,182
2169,0.03
2170,2
2171,5
2172,32.5
2173,9985
2174,6
2175,12
2176,65
2177,79
2178,500
2179,40
2180,7850
2181,45000
2182,715
2183,-9.428571428571429
2184,1710
2185,100
2186,27
2187,441
2188,1456
2189,300
2190,900
2191,12
2192,300
2193,56
2194,2
2195,3400
2196,24
2197,0.628
2198,40
2199,12
2200,180
2201,176
2202,1800
2203,11400
2204,2
2205,4
2206,12
2207,39
2208,16
2209,210
2210,496
2211,20
2212,910
2213,1.8
2214,1.42
2215,6
2216,9
2217,560
2218,9
2219,20
2220,10890
2221,1245
2222,495
2223,60
2224,385
2225,62.5
2226,6
2227,80
2228,158.76
2229,2000
2230,0.94
2231,4
2232,24
2233,3.5
2234,8.56
2235,2.04
2236,18
2237,37
2238,40
2239,12000
2240,60
2241,1500
2242,6
2243,6300
2244,45
2245,1.10
2246,6
2247,243
2248,4.5
2249,750
2250,1884
2251,240
2252,48
2253,24
2254,1440
2255,9
2256,60
2257,5750
2258,8
2259,77
2260,360
2261,16
2262,22
2263,12.6
2264,1
2265,55
2266,232
2267,22.5
2268,26
2269,216
2270,6.13
2271,80
2272,44
2273,55
2274,4
2275,729
2276,1053
2277,320
2278,4
2279,4.68
2280,360
2281,1260
2282,3000
2283,1190
2284,3600
2285,30
2286,200
2287,5
2288,12
2289,140
2290,100
2291,90
2292,45
2293,60
2294,48
2295,25.12
2296,72
2297,5
2298,6000
2299,40
2300,24
2301,1
2302,180
2303,10
2304,62.8
2305,6.28
2306,18
2307,100
2308,14
2309,8
2310,8
2311,5
2312,168
2313,3300
2314,5250
2315,6
2316,1404
2317,840
2318,14.4
2319,48
2320,63
2321,360
2322,144
2323,29.6
2324,75
2325,998
2326,399
2327,70
2328,18
2329,13
2330,50
2331,39
2332,5
2333,4200
2334,0.624
2335,120
2336,12
2337,5
2338,757
2339,6
2340,816.4
2341,1520
2342,14.4
2343,239
2344,1
2345,98
2346,52
2347,144
2348,48
2349,327
2350,1440
2351,50
2352,90
2353,12
2354,150
2355,240
2356,200
2357,13
2358,500
2359,605
2360,0.625
2361,12
2362,448
2363,22
2364,476
2365,330
2366,20
2367,5.52
2368,24
2369,4
2370,200
2371,7
2372,1.13
2373,270
2374,48
2375,32
2376,10
2377,43
2378,22
2379,3.9
2380,90
2381,24
2382,2.4
2383,840
2384,1540
2385,222
2386,110
2387,930
2388,15
2389,0.75
2390,180
2391,2
2392,21
2393,5400000000
2394,3.2
2395,6
2396,120
2397,13
2398,1281
2399,125
2400,25.2
2401,32
2402,0.002
2403,8
2404,70
2405,16
2406,93
2407,7.8
2408,11.2
2409,36
2410,4
2411,11.72
2412,5
2413,4
2414,8
2415,300
2416,4
2417,168
2418,112
2419,20
2420,314
2421,384
2422,6
2423,2.5
2424,3.3
2425,60
2426,32
2427,8
2428,75
2429,3
2430,70
2431,40
2432,4
2433,3
2434,120
2435,6
2436,98.5
2437,716.8
2438,18
2439,8
2440,3
2441,22
2442,36
2443,7
2444,40
2445,32
2446,37.5
2447,65
2448,14
2449,1000
2450,1650
2451,30
2452,40
2453,371.8
2454,25
2455,25
2456,20
2457,176
2458,12
2459,50
2460,50
2461,6
2462,2
2463,28
2464,68
2465,270
2466,28.26
2467,60
2468,50
2469,0.48
2470,16
2471,44
2472,7
2473,120
2474,0.000003
2475,8
2476,25
2477,35
2478,25
2479,60
2480,30
2481,395
2482,1056
2483,4
2484,4
2485,30
2486,14
2487,2104
2488,4
2489,8
2490,12
2491,12
2492,11
2493,2
2494,80
2495,980
2496,25
2497,13200
2498,1
2499,80
2500,115
2501,71
2502,2000
2503,30
2504,65
2505,10
2506,4
2507,14
2508,1000
2509,24
2510,1000
2511,16
2512,7630
2513,18.84
2514,20.4
2515,53
2516,5.5
2517,15.072
2518,94.2
2519,4
2520,203.5
2521,5840
2522,39.06
2523,4
2524,9
2525,1056
2526,48
2527,30
2528,40
2529,66
2530,12
2531,7.5
2532,10
2533,208
2534,15
2535,18.84
2536,40
2537,216
2538,0.2
2539,38
2540,7.5
2541,8
2542,9
2543,2
2544,300
2545,18
2546,1056
2547,200
2548,675
2549,21
2550,4
2551,5
2552,180
2553,12.5
2554,38
2555,391.5
2556,392
2557,627.65
2558,3
2559,245760
2560,36
2561,180
2562,8.2
2563,30
2564,160
2565,5220
2566,155
2567,16
2568,0.02
2569,720
2570,140
2571,42
2572,17
2573,3
2574,15
2575,60
2576,5
2577,127.5
2578,5
2579,33
2580,308.2
2581,12
2582,13
2583,70
2584,0.025
2585,1.6
2586,2
2587,5
2588,42
2589,11
2590,5.1
2591,21
2592,45
2593,87
2594,240
2595,400
2596,150
2597,7.95
2598,43.2
2599,30
2600,125
2601,3360
2602,600
2603,10.8
2604,16
2605,50
2606,30
2607,25
2608,640
2609,20
2610,24
2611,12.56
2612,1364
2613,225
2614,40
2615,11
2616,56
2617,1800
2618,600
2619,1
2620,100
2621,4
2622,7
2623,17
2624,3
2625,34.24
2626,50.24
2627,90
2628,62.5
2629,180
2630,182
2631,3
2632,4
2633,358
2634,1.2
2635,200
2636,6
2637,37.0
2638,20
2639,13
2640,18
2641,9
2642,6
2643,5
2644,20
2645,128
2646,42
2647,34
2648,200
2649,120
2650,2
2651,20
2652,4
2653,300
2654,60
2655,2.4
2656,750
2657,4
2658,4.5
2659,20
2660,12
2661,25
2662,4
2663,20
2664,90
2665,1728
2666,3
2667,98
2668,90
2669,80
2670,8
2671,50
2672,35
2673,48
2674,14
2675,35
2676,24
2677,4
2678,9368
2679,315.9
2680,75
2681,8
2682,0.08
2683,150
2684,50
2685,700
2686,15
2687,40000000
2688,144
2689,14
2690,180
2691,5440
2692,75
2693,25
2694,9.8
2695,10
2696,122.46
2697,530
2698,3
2699,24
2700,11
2701,6
2702,1200
2703,100
2704,84
2705,200
2706,5
2707,21
2708,6
2709,3700
2710,100
2711,12
2712,39.5
2713,720
2714,2
2715,370
2716,54
2717,300
2718,18
2719,2.5
2720,2800
2721,1512
2722,19200
2723,2218
2724,20400
2725,3.6
2726,15
2727,56
2728,2220
2729,10
2730,139
2731,810
2732,5
2733,200
2734,6
2735,3
2736,7.5
2737,1
2738,714
2739,22
2740,1.5
2741,10
2742,3
2743,170
2744,40
2745,45
2746,13
2747,24
2748,300
2749,64
2750,26
2751,16
2752,1000
2753,0.2
2754,10
2755,160
2756,1.26
2757,200
2758,18.12
2759,1.6
2760,0.4
2761,900
2762,180
2763,432
2764,116
2765,11.3
2766,5
2767,2
2768,419
2769,2.5
2770,10
2771,264
2772,6
2773,30
2774,74
2775,24
2776,5
2777,14
2778,60
2779,250
2780,11
2781,55
2782,8
